step,reward,loss,epsilon,hit
76,1.42,,0.9975933333333333,True
77,0.57,,0.9975616666666667,True
78,-0.07500000000000001,,0.99753,False
79,0.8899999999999999,,0.9974983333333334,True
80,-0.07500000000000001,,0.9974666666666666,False
81,-0.07500000000000001,,0.997435,False
82,-0.07500000000000001,,0.9974033333333333,False
83,-0.07500000000000001,,0.9973716666666667,False
84,-0.07500000000000001,,0.99734,False
85,-0.07500000000000001,,0.9973083333333334,False
86,0.49,,0.9972766666666667,True
87,-0.07500000000000001,,0.997245,False
88,-0.07500000000000001,,0.9972133333333333,False
89,-0.07500000000000001,,0.9971816666666666,False
90,-0.07500000000000001,,0.99715,False
91,-0.07500000000000001,,0.9971183333333333,False
92,0.39,,0.9970866666666667,True
93,-0.07500000000000001,,0.997055,False
94,-0.07500000000000001,,0.9970233333333334,False
95,-0.07500000000000001,,0.9969916666666667,False
96,-0.07500000000000001,,0.99696,False
97,-0.07500000000000001,,0.9969283333333333,False
98,-0.07500000000000001,,0.9968966666666667,False
99,0.59,,0.996865,True
100,-0.07500000000000001,,0.9968333333333333,False
101,-0.07500000000000001,,0.9968016666666667,False
102,-0.07500000000000001,,0.99677,False
103,-0.07500000000000001,,0.9967383333333333,False
104,-0.07500000000000001,,0.9967066666666666,False
105,-0.07500000000000001,,0.996675,False
106,0.39,,0.9966433333333333,True
107,0.39,,0.9966116666666667,True
108,-0.07500000000000001,,0.99658,False
109,-0.07500000000000001,,0.9965483333333334,False
110,-0.07500000000000001,,0.9965166666666667,False
111,-0.07500000000000001,,0.996485,False
112,-0.07500000000000001,,0.9964533333333333,False
113,-0.07500000000000001,,0.9964216666666666,False
114,-0.07500000000000001,,0.99639,False
115,-0.07500000000000001,,0.9963583333333333,False
116,0.59,,0.9963266666666667,True
117,0.59,,0.996295,True
118,-0.07500000000000001,,0.9962633333333333,False
119,-0.07500000000000001,,0.9962316666666666,False
120,-0.07500000000000001,,0.9962,False
121,1.3199999999999998,,0.9961683333333333,True
122,-0.07500000000000001,,0.9961366666666667,False
123,0.59,,0.996105,True
124,0.79,,0.9960733333333334,True
125,0.79,,0.9960416666666667,True
126,-0.07500000000000001,,0.99601,False
127,-0.07500000000000001,,0.9959783333333333,False
128,-0.07500000000000001,,0.9959466666666666,False
129,0.69,,0.995915,True
130,0.6003886348791639,,0.9958833333333333,True
131,-0.07500000000000001,,0.9958516666666667,False
132,1.72,,0.99582,True
133,-0.07500000000000001,,0.9957883333333334,False
134,-0.07500000000000001,,0.9957566666666666,False
135,-0.07500000000000001,,0.995725,False
136,-0.07500000000000001,,0.9956933333333333,False
137,1.62,,0.9956616666666667,True
138,-0.07500000000000001,,0.99563,False
139,-0.07500000000000001,,0.9955983333333334,False
140,1.82,,0.9955666666666667,True
141,-0.07500000000000001,,0.995535,False
142,-0.07500000000000001,,0.9955033333333333,False
143,-0.07500000000000001,,0.9954716666666666,False
144,-0.07500000000000001,,0.99544,False
145,-0.07500000000000001,,0.9954083333333333,False
146,-0.07500000000000001,,0.9953766666666667,False
147,-0.07500000000000001,,0.995345,False
148,1.52,,0.9953133333333334,True
149,1.3199999999999998,,0.9952816666666666,True
150,1.3199999999999998,,0.99525,True
151,-0.07500000000000001,,0.9952183333333333,False
152,-0.07500000000000001,,0.9951866666666667,False
153,-0.07500000000000001,,0.995155,False
154,-0.07500000000000001,,0.9951233333333334,False
155,-0.07500000000000001,,0.9950916666666667,False
156,0.69,,0.9950600000000001,True
157,-0.07500000000000001,,0.9950283333333333,False
158,0.575,,0.9949966666666666,True
159,0.8899999999999999,,0.994965,True
160,-0.07500000000000001,,0.9949333333333333,False
161,-0.07500000000000001,,0.9949016666666667,False
162,-0.07500000000000001,,0.99487,False
163,-0.07500000000000001,,0.9948383333333334,False
164,-0.07500000000000001,,0.9948066666666666,False
165,-0.07500000000000001,,0.994775,False
166,-0.07500000000000001,,0.9947433333333333,False
167,-0.07500000000000001,,0.9947116666666667,False
168,0.39,,0.99468,True
169,0.59,,0.9946483333333334,True
170,-0.07500000000000001,,0.9946166666666667,False
171,-0.07500000000000001,,0.994585,False
172,-0.07500000000000001,,0.9945533333333333,False
173,-0.07500000000000001,,0.9945216666666666,False
174,-0.07500000000000001,,0.99449,False
175,0.64,,0.9944583333333333,True
176,0.64,,0.9944266666666667,True
177,-0.07500000000000001,,0.994395,False
178,0.84,,0.9943633333333334,True
179,-0.07500000000000001,,0.9943316666666666,False
180,-0.07500000000000001,,0.9943,False
181,0.445,,0.9942683333333333,True
182,-0.07500000000000001,,0.9942366666666667,False
183,-0.07500000000000001,,0.994205,False
184,-0.07500000000000001,,0.9941733333333334,False
185,0.445,,0.9941416666666667,True
186,1.245,,0.99411,True
187,-0.07500000000000001,,0.9940783333333333,False
188,-0.07500000000000001,,0.9940466666666666,False
189,-0.07500000000000001,,0.994015,False
190,-0.07500000000000001,,0.9939833333333333,False
191,-0.07500000000000001,,0.9939516666666667,False
192,-0.07500000000000001,,0.99392,False
193,-0.07500000000000001,,0.9938883333333334,False
194,-0.07500000000000001,,0.9938566666666667,False
195,1.8900000000000001,,0.993825,True
196,-0.07500000000000001,,0.9937933333333333,False
197,-0.07500000000000001,,0.9937616666666667,False
198,-0.07500000000000001,,0.99373,False
199,-0.07500000000000001,,0.9936983333333334,False
200,-0.07500000000000001,,0.9936666666666667,False
201,-0.07500000000000001,,0.993635,False
202,1.1099999999999999,,0.9936033333333333,True
203,1.1099999999999999,,0.9935716666666666,True
204,-0.07500000000000001,,0.99354,False
205,-0.07500000000000001,,0.9935083333333333,False
206,1.0899999999999999,,0.9934766666666667,True
207,-0.07500000000000001,,0.993445,False
208,1.1099999999999999,,0.9934133333333334,True
209,-0.07500000000000001,,0.9933816666666667,False
210,-0.07500000000000001,,0.99335,False
211,-0.07500000000000001,,0.9933183333333333,False
212,-0.07500000000000001,,0.9932866666666667,False
213,-0.07500000000000001,,0.993255,False
214,-0.07500000000000001,,0.9932233333333333,False
215,-0.07500000000000001,,0.9931916666666667,False
216,1.15,,0.99316,True
217,-0.07500000000000001,,0.9931283333333333,False
218,-0.07500000000000001,,0.9930966666666666,False
219,-0.07500000000000001,,0.993065,False
220,-0.07500000000000001,,0.9930333333333333,False
221,-0.07500000000000001,,0.9930016666666667,False
222,-0.07500000000000001,,0.99297,False
223,-0.07500000000000001,,0.9929383333333334,False
224,-0.07500000000000001,,0.9929066666666667,False
225,-0.07500000000000001,,0.992875,False
226,-0.07500000000000001,,0.9928433333333333,False
227,-0.07500000000000001,,0.9928116666666666,False
228,-0.07500000000000001,,0.99278,False
229,-0.07500000000000001,,0.9927483333333333,False
230,1.065,,0.9927166666666667,True
231,-0.07500000000000001,,0.992685,False
232,-0.07500000000000001,,0.9926533333333334,False
233,-0.07500000000000001,,0.9926216666666666,False
234,-0.07500000000000001,,0.99259,False
235,1.1099999999999999,,0.9925583333333333,True
236,1.725,,0.9925266666666667,True
237,-0.07500000000000001,,0.992495,False
238,-0.07500000000000001,,0.9924633333333334,False
239,-0.07500000000000001,,0.9924316666666667,False
240,-0.07500000000000001,,0.9924,False
241,-0.07500000000000001,,0.9923683333333333,False
242,-0.07500000000000001,,0.9923366666666666,False
243,-0.07500000000000001,,0.992305,False
244,-0.07500000000000001,,0.9922733333333333,False
245,-0.07500000000000001,,0.9922416666666667,False
246,-0.07500000000000001,,0.99221,False
247,-0.07500000000000001,,0.9921783333333334,False
248,-0.07500000000000001,,0.9921466666666666,False
249,-0.07500000000000001,,0.992115,False
250,-0.07500000000000001,,0.9920833333333333,False
251,-0.07500000000000001,,0.9920516666666667,False
252,-0.07500000000000001,,0.99202,False
253,1.125,,0.9919883333333334,True
254,-0.07500000000000001,,0.9919566666666667,False
255,-0.07500000000000001,,0.991925,False
256,-0.07500000000000001,,0.9918933333333333,False
257,-0.07500000000000001,,0.9918616666666666,False
258,-0.07500000000000001,,0.99183,False
259,1.725,,0.9917983333333333,True
260,1.05,,0.9917666666666667,True
261,-0.07500000000000001,,0.991735,False
262,-0.07500000000000001,,0.9917033333333334,False
263,-0.07500000000000001,,0.9916716666666666,False
264,-0.07500000000000001,,0.99164,False
265,-0.07500000000000001,,0.9916083333333333,False
266,1.0150000000000001,,0.9915766666666667,True
267,1.0350000000000001,,0.991545,True
268,-0.07500000000000001,,0.9915133333333334,False
269,-0.07500000000000001,,0.9914816666666667,False
270,-0.07500000000000001,,0.99145,False
271,-0.07500000000000001,,0.9914183333333333,False
272,-0.07500000000000001,,0.9913866666666666,False
273,-0.07500000000000001,,0.991355,False
274,-0.07500000000000001,,0.9913233333333333,False
275,-0.07500000000000001,,0.9912916666666667,False
276,-0.07500000000000001,,0.99126,False
277,-0.07500000000000001,,0.9912283333333334,False
278,-0.07500000000000001,,0.9911966666666666,False
279,-0.07500000000000001,,0.991165,False
280,-0.07500000000000001,,0.9911333333333333,False
281,-0.07500000000000001,,0.9911016666666667,False
282,-0.07500000000000001,,0.99107,False
283,-0.07500000000000001,,0.9910383333333334,False
284,-0.07500000000000001,,0.9910066666666667,False
285,-0.07500000000000001,,0.990975,False
286,-0.07500000000000001,,0.9909433333333333,False
287,-0.07500000000000001,,0.9909116666666666,False
288,-0.07500000000000001,,0.99088,False
289,-0.07500000000000001,,0.9908483333333333,False
290,-0.07500000000000001,,0.9908166666666667,False
291,-0.07500000000000001,,0.990785,False
292,-0.07500000000000001,,0.9907533333333334,False
293,1.000388634879164,,0.9907216666666667,True
294,-0.07500000000000001,,0.99069,False
295,-0.07500000000000001,,0.9906583333333333,False
296,-0.07500000000000001,,0.9906266666666667,False
297,-0.07500000000000001,,0.990595,False
298,-0.07500000000000001,,0.9905633333333334,False
299,-0.07500000000000001,,0.9905316666666667,False
300,1.74,,0.9905,True
301,-0.07500000000000001,,0.9904683333333333,False
302,-0.07500000000000001,,0.9904366666666666,False
303,-0.07500000000000001,,0.990405,False
304,-0.07500000000000001,,0.9903733333333333,False
305,-0.07500000000000001,,0.9903416666666667,False
306,-0.07500000000000001,,0.99031,False
307,-0.07500000000000001,,0.9902783333333334,False
308,-0.07500000000000001,,0.9902466666666667,False
309,-0.07500000000000001,,0.990215,False
310,-0.07500000000000001,,0.9901833333333333,False
311,-0.07500000000000001,,0.9901516666666667,False
312,-0.07500000000000001,,0.99012,False
313,-0.07500000000000001,,0.9900883333333333,False
314,-0.07500000000000001,,0.9900566666666667,False
315,-0.07500000000000001,,0.990025,False
316,-0.07500000000000001,,0.9899933333333333,False
317,-0.07500000000000001,,0.9899616666666666,False
318,-0.07500000000000001,,0.98993,False
319,-0.07500000000000001,,0.9898983333333333,False
320,-0.07500000000000001,,0.9898666666666667,False
321,-0.07500000000000001,,0.989835,False
322,1.000388634879164,,0.9898033333333334,True
323,-0.07500000000000001,,0.9897716666666667,False
324,-0.07500000000000001,,0.98974,False
325,-0.07500000000000001,,0.9897083333333333,False
326,-0.07500000000000001,,0.9896766666666666,False
327,-0.07500000000000001,,0.989645,False
328,-0.07500000000000001,,0.9896133333333333,False
329,-0.07500000000000001,,0.9895816666666667,False
330,-0.07500000000000001,,0.98955,False
331,-0.07500000000000001,,0.9895183333333334,False
332,1.425,,0.9894866666666666,True
333,-0.07500000000000001,,0.989455,False
334,-0.07500000000000001,,0.9894233333333333,False
335,-0.07500000000000001,,0.9893916666666667,False
336,-0.07500000000000001,,0.98936,False
337,-0.07500000000000001,,0.9893283333333334,False
338,-0.07500000000000001,,0.9892966666666667,False
339,-0.07500000000000001,,0.989265,False
340,-0.07500000000000001,,0.9892333333333333,False
341,-0.07500000000000001,,0.9892016666666666,False
342,-0.07500000000000001,,0.98917,False
343,-0.07500000000000001,,0.9891383333333333,False
344,-0.07500000000000001,,0.9891066666666667,False
345,-0.07500000000000001,,0.989075,False
346,-0.07500000000000001,,0.9890433333333334,False
347,-0.07500000000000001,,0.9890116666666666,False
348,-0.07500000000000001,,0.98898,False
349,-0.07500000000000001,,0.9889483333333333,False
350,-0.07500000000000001,,0.9889166666666667,False
351,-0.07500000000000001,,0.988885,False
352,-0.07500000000000001,,0.9888533333333334,False
353,-0.07500000000000001,,0.9888216666666667,False
354,-0.07500000000000001,,0.98879,False
355,1.105,,0.9887583333333333,True
356,-0.07500000000000001,,0.9887266666666666,False
357,-0.07500000000000001,,0.988695,False
358,-0.07500000000000001,,0.9886633333333333,False
359,1.125,,0.9886316666666667,True
360,-0.07500000000000001,,0.9886,False
361,-0.07500000000000001,,0.9885683333333334,False
362,-0.07500000000000001,,0.9885366666666666,False
363,-0.07500000000000001,,0.988505,False
364,-0.07500000000000001,,0.9884733333333333,False
365,-0.07500000000000001,,0.9884416666666667,False
366,-0.07500000000000001,,0.98841,False
367,-0.07500000000000001,,0.9883783333333334,False
368,-0.07500000000000001,,0.9883466666666667,False
369,-0.07500000000000001,,0.988315,False
370,-0.07500000000000001,,0.9882833333333333,False
371,-0.07500000000000001,,0.9882516666666666,False
372,-0.07500000000000001,,0.98822,False
373,-0.07500000000000001,,0.9881883333333333,False
374,-0.07500000000000001,,0.9881566666666667,False
375,-0.07500000000000001,,0.988125,False
376,-0.07500000000000001,,0.9880933333333334,False
377,-0.07500000000000001,,0.9880616666666666,False
378,-0.07500000000000001,,0.98803,False
379,-0.07500000000000001,,0.9879983333333333,False
380,-0.07500000000000001,,0.9879666666666667,False
381,0.40038863487916393,,0.987935,True
382,-0.07500000000000001,,0.9879033333333334,False
383,-0.07500000000000001,,0.9878716666666667,False
384,-0.07500000000000001,,0.98784,False
385,-0.07500000000000001,,0.9878083333333333,False
386,0.40038863487916393,,0.9877766666666666,True
387,1.0699999999999998,,0.987745,True
388,1.0699999999999998,,0.9877133333333333,True
389,-0.07500000000000001,,0.9876816666666667,False
390,-0.07500000000000001,,0.98765,False
391,-0.07500000000000001,,0.9876183333333334,False
392,-0.07500000000000001,,0.9875866666666666,False
393,-0.07500000000000001,,0.987555,False
394,1.0503886348791638,,0.9875233333333333,True
395,-0.07500000000000001,,0.9874916666666667,False
396,1.0503886348791638,,0.98746,True
397,1.0503886348791638,,0.9874283333333334,True
398,-0.07500000000000001,,0.9873966666666667,False
399,1.08,,0.987365,True
400,1.08,,0.9873333333333333,True
401,-0.07500000000000001,,0.9873016666666666,False
402,1.13,,0.98727,True
403,-0.07500000000000001,,0.9872383333333333,False
404,-0.07500000000000001,,0.9872066666666667,False
405,-0.07500000000000001,,0.987175,False
406,-0.07500000000000001,,0.9871433333333334,False
407,-0.07500000000000001,,0.9871116666666667,False
408,-0.07500000000000001,,0.98708,False
409,-0.07500000000000001,,0.9870483333333333,False
410,-0.07500000000000001,,0.9870166666666667,False
411,-0.07500000000000001,,0.986985,False
412,-0.07500000000000001,,0.9869533333333333,False
413,-0.07500000000000001,,0.9869216666666667,False
414,-0.07500000000000001,,0.98689,False
415,-0.07500000000000001,,0.9868583333333333,False
416,-0.07500000000000001,,0.9868266666666666,False
417,1.415,,0.986795,True
418,-0.07500000000000001,,0.9867633333333333,False
419,-0.07500000000000001,,0.9867316666666667,False
420,-0.07500000000000001,,0.9867,False
421,-0.07500000000000001,,0.9866683333333334,False
422,-0.07500000000000001,,0.9866366666666667,False
423,-0.07500000000000001,,0.986605,False
424,-0.07500000000000001,,0.9865733333333333,False
425,-0.07500000000000001,,0.9865416666666667,False
426,-0.07500000000000001,,0.98651,False
427,-0.07500000000000001,,0.9864783333333333,False
428,-0.07500000000000001,,0.9864466666666667,False
429,-0.07500000000000001,,0.986415,False
430,-0.07500000000000001,,0.9863833333333334,False
431,-0.07500000000000001,,0.9863516666666666,False
432,-0.07500000000000001,,0.98632,False
433,-0.07500000000000001,,0.9862883333333333,False
434,-0.07500000000000001,,0.9862566666666667,False
435,-0.07500000000000001,,0.986225,False
436,-0.07500000000000001,,0.9861933333333334,False
437,-0.07500000000000001,,0.9861616666666667,False
438,-0.07500000000000001,,0.98613,False
439,-0.07500000000000001,,0.9860983333333333,False
440,-0.07500000000000001,,0.9860666666666666,False
441,-0.07500000000000001,,0.986035,False
442,-0.07500000000000001,,0.9860033333333333,False
443,-0.07500000000000001,,0.9859716666666667,False
444,-0.07500000000000001,,0.98594,False
445,-0.07500000000000001,,0.9859083333333334,False
446,-0.07500000000000001,,0.9858766666666666,False
447,-0.07500000000000001,,0.985845,False
448,-0.07500000000000001,,0.9858133333333333,False
449,-0.07500000000000001,,0.9857816666666667,False
450,-0.07500000000000001,,0.98575,False
451,-0.07500000000000001,,0.9857183333333334,False
452,-0.07500000000000001,,0.9856866666666667,False
453,-0.07500000000000001,,0.985655,False
454,-0.07500000000000001,,0.9856233333333333,False
455,-0.07500000000000001,,0.9855916666666666,False
456,-0.07500000000000001,,0.98556,False
457,-0.07500000000000001,,0.9855283333333333,False
458,-0.07500000000000001,,0.9854966666666667,False
459,-0.07500000000000001,,0.985465,False
460,-0.07500000000000001,,0.9854333333333334,False
461,-0.07500000000000001,,0.9854016666666666,False
462,-0.07500000000000001,,0.98537,False
463,-0.07500000000000001,,0.9853383333333333,False
464,-0.07500000000000001,,0.9853066666666667,False
465,-0.07500000000000001,,0.985275,False
466,-0.07500000000000001,,0.9852433333333334,False
467,-0.07500000000000001,,0.9852116666666667,False
468,-0.07500000000000001,,0.9851800000000001,False
469,-0.07500000000000001,,0.9851483333333333,False
470,0.6849999999999999,,0.9851166666666666,True
471,-0.07500000000000001,,0.985085,False
472,-0.07500000000000001,,0.9850533333333333,False
473,-0.07500000000000001,,0.9850216666666667,False
474,-0.07500000000000001,,0.98499,False
475,-0.07500000000000001,,0.9849583333333334,False
476,-0.07500000000000001,,0.9849266666666666,False
477,-0.07500000000000001,,0.984895,False
478,-0.07500000000000001,,0.9848633333333333,False
479,1.250388634879164,,0.9848316666666667,True
480,-0.07500000000000001,,0.9848,False
481,-0.07500000000000001,,0.9847683333333334,False
482,-0.07500000000000001,,0.9847366666666667,False
483,-0.07500000000000001,,0.984705,False
484,1.59,,0.9846733333333333,True
485,-0.07500000000000001,,0.9846416666666666,False
486,-0.07500000000000001,,0.98461,False
487,-0.07500000000000001,,0.9845783333333333,False
488,-0.07500000000000001,,0.9845466666666667,False
489,-0.07500000000000001,,0.984515,False
490,-0.07500000000000001,,0.9844833333333334,False
491,-0.07500000000000001,,0.9844516666666666,False
492,-0.07500000000000001,,0.98442,False
493,-0.07500000000000001,,0.9843883333333333,False
494,-0.07500000000000001,,0.9843566666666667,False
495,1.51,,0.984325,True
496,-0.07500000000000001,,0.9842933333333334,False
497,-0.07500000000000001,,0.9842616666666667,False
498,-0.07500000000000001,,0.98423,False
499,-0.07500000000000001,,0.9841983333333333,False
500,-0.07500000000000001,,0.9841666666666666,False
501,-0.07500000000000001,,0.984135,False
502,-0.07500000000000001,,0.9841033333333333,False
503,-0.07500000000000001,,0.9840716666666667,False
504,-0.07500000000000001,,0.98404,False
505,-0.07500000000000001,,0.9840083333333334,False
506,-0.07500000000000001,,0.9839766666666667,False
507,-0.07500000000000001,,0.983945,False
508,-0.07500000000000001,,0.9839133333333333,False
509,-0.07500000000000001,,0.9838816666666667,False
510,-0.07500000000000001,,0.98385,False
511,-0.07500000000000001,,0.9838183333333334,False
512,-0.07500000000000001,,0.9837866666666667,False
513,-0.07500000000000001,,0.983755,False
514,-0.07500000000000001,,0.9837233333333333,False
515,1.08,,0.9836916666666666,True
516,-0.07500000000000001,,0.98366,False
517,-0.07500000000000001,,0.9836283333333333,False
518,-0.07500000000000001,,0.9835966666666667,False
519,-0.07500000000000001,,0.983565,False
520,-0.07500000000000001,,0.9835333333333334,False
521,-0.07500000000000001,,0.9835016666666667,False
522,-0.07500000000000001,,0.98347,False
523,-0.07500000000000001,,0.9834383333333333,False
524,-0.07500000000000001,,0.9834066666666667,False
525,-0.07500000000000001,,0.983375,False
526,-0.07500000000000001,,0.9833433333333333,False
527,-0.07500000000000001,,0.9833116666666667,False
528,0.40038863487916393,,0.98328,True
529,-0.07500000000000001,,0.9832483333333333,False
530,-0.07500000000000001,,0.9832166666666666,False
531,-0.07500000000000001,,0.983185,False
532,-0.07500000000000001,,0.9831533333333333,False
533,1.425,,0.9831216666666667,True
534,-0.07500000000000001,,0.98309,False
535,-0.07500000000000001,,0.9830583333333334,False
536,-0.07500000000000001,,0.9830266666666667,False
537,1.850388634879164,,0.982995,True
538,-0.07500000000000001,,0.9829633333333333,False
539,-0.07500000000000001,,0.9829316666666666,False
540,-0.07500000000000001,,0.9829,False
541,-0.07500000000000001,,0.9828683333333333,False
542,-0.07500000000000001,,0.9828366666666667,False
543,-0.07500000000000001,,0.982805,False
544,-0.07500000000000001,,0.9827733333333333,False
545,-0.07500000000000001,,0.9827416666666666,False
546,-0.07500000000000001,,0.98271,False
547,1.9,,0.9826783333333333,True
548,-0.07500000000000001,,0.9826466666666667,False
549,1.6500000000000001,,0.982615,True
550,-0.07500000000000001,,0.9825833333333334,False
551,-0.07500000000000001,,0.9825516666666667,False
552,-0.07500000000000001,,0.98252,False
553,-0.07500000000000001,,0.9824883333333333,False
554,-0.07500000000000001,,0.9824566666666666,False
555,-0.07500000000000001,,0.982425,False
556,-0.07500000000000001,,0.9823933333333333,False
557,-0.07500000000000001,,0.9823616666666667,False
558,-0.07500000000000001,,0.98233,False
559,-0.07500000000000001,,0.9822983333333334,False
560,-0.07500000000000001,,0.9822666666666666,False
561,-0.07500000000000001,,0.982235,False
562,-0.07500000000000001,,0.9822033333333333,False
563,-0.07500000000000001,,0.9821716666666667,False
564,-0.07500000000000001,,0.98214,False
565,-0.07500000000000001,,0.9821083333333334,False
566,1.850388634879164,,0.9820766666666667,True
567,-0.07500000000000001,,0.9820450000000001,False
568,1.450388634879164,,0.9820133333333333,True
569,-0.07500000000000001,,0.9819816666666666,False
570,1.250388634879164,,0.98195,True
571,1.31,,0.9819183333333333,True
572,-0.07500000000000001,,0.9818866666666667,False
573,-0.07500000000000001,,0.981855,False
574,-0.07500000000000001,,0.9818233333333334,False
575,-0.07500000000000001,,0.9817916666666666,False
576,-0.07500000000000001,,0.98176,False
577,-0.07500000000000001,,0.9817283333333333,False
578,-0.07500000000000001,,0.9816966666666667,False
579,1.04,,0.981665,True
580,-0.07500000000000001,,0.9816333333333334,False
581,-0.07500000000000001,,0.9816016666666667,False
582,-0.07500000000000001,,0.98157,False
583,-0.07500000000000001,,0.9815383333333333,False
584,-0.07500000000000001,,0.9815066666666666,False
585,-0.07500000000000001,,0.981475,False
586,1.31,,0.9814433333333333,True
587,-0.07500000000000001,,0.9814116666666667,False
588,-0.07500000000000001,,0.98138,False
589,-0.07500000000000001,,0.9813483333333334,False
590,-0.07500000000000001,,0.9813166666666666,False
591,-0.07500000000000001,,0.981285,False
592,-0.07500000000000001,,0.9812533333333333,False
593,-0.07500000000000001,,0.9812216666666667,False
594,-0.07500000000000001,,0.98119,False
595,-0.07500000000000001,,0.9811583333333334,False
596,-0.07500000000000001,,0.9811266666666667,False
597,-0.07500000000000001,,0.981095,False
598,-0.07500000000000001,,0.9810633333333333,False
599,-0.07500000000000001,,0.9810316666666666,False
600,-0.07500000000000001,,0.981,False
601,-0.07500000000000001,,0.9809683333333333,False
602,-0.07500000000000001,,0.9809366666666667,False
603,-0.07500000000000001,,0.980905,False
604,-0.07500000000000001,,0.9808733333333334,False
605,-0.07500000000000001,,0.9808416666666666,False
606,-0.07500000000000001,,0.98081,False
607,1.2999999999999998,,0.9807783333333333,True
608,-0.07500000000000001,,0.9807466666666667,False
609,-0.07500000000000001,,0.980715,False
610,-0.07500000000000001,,0.9806833333333334,False
611,-0.07500000000000001,,0.9806516666666667,False
612,-0.07500000000000001,,0.98062,False
613,-0.07500000000000001,,0.9805883333333333,False
614,-0.07500000000000001,,0.9805566666666666,False
615,-0.07500000000000001,,0.980525,False
616,0.58,,0.9804933333333333,True
617,-0.07500000000000001,,0.9804616666666667,False
618,-0.07500000000000001,,0.98043,False
619,-0.07500000000000001,,0.9803983333333334,False
620,-0.07500000000000001,,0.9803666666666667,False
621,-0.07500000000000001,,0.980335,False
622,-0.07500000000000001,,0.9803033333333333,False
623,-0.07500000000000001,,0.9802716666666667,False
624,-0.07500000000000001,,0.98024,False
625,-0.07500000000000001,,0.9802083333333333,False
626,-0.07500000000000001,,0.9801766666666667,False
627,-0.07500000000000001,,0.980145,False
628,-0.07500000000000001,,0.9801133333333333,False
629,-0.07500000000000001,,0.9800816666666666,False
630,-0.07500000000000001,,0.98005,False
631,-0.07500000000000001,,0.9800183333333333,False
632,-0.07500000000000001,,0.9799866666666667,False
633,-0.07500000000000001,,0.979955,False
634,-0.07500000000000001,,0.9799233333333334,False
635,-0.07500000000000001,,0.9798916666666667,False
636,-0.07500000000000001,,0.97986,False
