step,reward,loss,epsilon,hit
2093,-0.1,0.06476198136806488,0.75145625,False
2094,-0.07,0.0785607099533081,0.7513375,False
2095,-0.05,0.09028105437755585,0.75121875,False
2096,-0.05,0.06734022498130798,0.7511,False
2097,-0.05,0.11635628342628479,0.75098125,False
2098,-0.1,0.0888512060046196,0.7508625,False
2099,-0.05,0.10508590936660767,0.75074375,False
2100,1.4,0.08399136364459991,0.750625,True
2101,-0.05,0.10426303744316101,0.75050625,False
2102,-0.05,0.07134350389242172,0.7503875,False
2103,-0.05,0.1123402789235115,0.75026875,False
2104,-0.07,0.11758759617805481,0.75015,False
2105,-0.1,0.06635544449090958,0.75003125,False
2106,3.97005363611718,0.0710412785410881,0.7499125,True
2107,-0.05,0.08505035936832428,0.74979375,False
2108,-0.05,0.1051633208990097,0.749675,False
2109,-0.05,0.0680452436208725,0.74955625,False
2110,-0.05,0.09356440603733063,0.7494375,False
2111,-0.05,0.068256676197052,0.74931875,False
2112,-0.05,0.09982945024967194,0.7492,False
2113,-0.07,0.07561532407999039,0.74908125,False
2114,-0.05,0.0853578969836235,0.7489625,False
2115,-0.05,0.0631050243973732,0.74884375,False
2116,-0.05,0.06980212032794952,0.748725,False
2117,-0.05,0.0795869305729866,0.74860625,False
2118,-0.07,0.10975043475627899,0.7484875,False
2119,-0.05,0.10393613576889038,0.74836875,False
2120,1.6,0.07835525274276733,0.7482500000000001,True
2121,-0.05,0.12358838319778442,0.74813125,False
2122,1.0,0.08961455523967743,0.7480125,True
2123,-0.1,0.07722772657871246,0.74789375,False
2124,0.5,0.08564899861812592,0.7477750000000001,True
2125,-0.1,0.13974377512931824,0.74765625,False
2126,-0.07,0.06876970827579498,0.7475375,False
2127,-0.1,0.06428835541009903,0.74741875,False
2128,-0.05,0.08516108989715576,0.7473000000000001,False
2129,-0.05,0.1302955448627472,0.74718125,False
2130,-0.1,0.1036389023065567,0.7470625,False
2131,-0.05,0.08270949870347977,0.74694375,False
2132,-0.05,0.09019719064235687,0.7468250000000001,False
2133,-0.05,0.06581540405750275,0.74670625,False
2134,1.2,0.07071129232645035,0.7465875,True
2135,-0.07,0.05960201472043991,0.74646875,False
2136,-0.1,0.10531295090913773,0.7463500000000001,False
2137,-0.1,0.15241026878356934,0.74623125,False
2138,0.8999999999999999,0.054184895008802414,0.7461125,True
2139,-0.1,0.12159600853919983,0.74599375,False
2140,-0.1,0.09393671154975891,0.7458750000000001,False
2141,-0.05,0.07487054169178009,0.74575625,False
2142,-0.05,0.1280590295791626,0.7456375,False
2143,-0.05,0.08831271529197693,0.74551875,False
2144,-0.07,0.057423219084739685,0.7454000000000001,False
2145,-0.07,0.0644952654838562,0.74528125,False
2146,0.7,0.10428155213594437,0.7451625,True
2147,1.2,0.07228806614875793,0.74504375,True
2148,-0.05,0.055949416011571884,0.7449250000000001,False
2149,-0.05,0.06055256351828575,0.74480625,False
2150,-0.1,0.050146035850048065,0.7446875,False
2151,-0.05,0.05298195779323578,0.74456875,False
2152,1.8,0.10293251276016235,0.7444500000000001,True
2153,-0.05,0.09869444370269775,0.74433125,False
2154,-0.05,0.09741869568824768,0.7442124999999999,False
2155,-0.05,0.06281864643096924,0.74409375,False
2156,-0.1,0.06414836645126343,0.743975,False
2157,-0.07,0.09671652317047119,0.74385625,False
2158,-0.05,0.1256028115749359,0.7437374999999999,False
2159,-0.1,0.06922561675310135,0.74361875,False
2160,0.8999999999999999,0.06814736127853394,0.7435,True
2161,-0.05,0.08204880356788635,0.74338125,False
2162,1.0,0.08565749228000641,0.7432625,True
2163,-0.07,0.05598408728837967,0.74314375,False
2164,-0.05,0.10164313018321991,0.743025,False
2165,-0.1,0.12665337324142456,0.74290625,False
2166,-0.05,0.16391706466674805,0.7427875,False
2167,-0.05,0.05555616691708565,0.74266875,False
2168,-0.05,0.05925166606903076,0.74255,False
2169,-0.05,0.09063583612442017,0.74243125,False
2170,-0.05,0.07851091027259827,0.7423125,False
2171,-0.07,0.12946440279483795,0.74219375,False
2172,1.6,0.06087140738964081,0.742075,True
2173,-0.05,0.0738789290189743,0.74195625,False
2174,-0.05,0.08186906576156616,0.7418375,False
2175,-0.05,0.08691330254077911,0.74171875,False
2176,-0.1,0.060065142810344696,0.7416,False
2177,-0.05,0.050594449043273926,0.74148125,False
2178,-0.07,0.10718189179897308,0.7413625,False
2179,-0.1,0.12975016236305237,0.74124375,False
2180,1.5,0.10452478379011154,0.741125,True
2181,-0.05,0.10629355162382126,0.7410062500000001,False
2182,-0.1,0.08683612942695618,0.7408875,False
2183,-0.05,0.09061995148658752,0.74076875,False
2184,-0.05,0.058295756578445435,0.74065,False
2185,-0.07,0.053136106580495834,0.7405312500000001,False
2186,1.4,0.0711183100938797,0.7404125,True
2187,-0.05,0.08321135491132736,0.74029375,False
2188,-0.07,0.09448831528425217,0.740175,False
2189,0.7,0.11530308425426483,0.7400562500000001,True
2190,-0.05,0.06945810467004776,0.7399375,False
2191,-0.05,0.06387680023908615,0.73981875,False
2192,0.7,0.17526641488075256,0.7397,True
2193,-0.05,0.07493819296360016,0.7395812500000001,False
2194,-0.05,0.06734245270490646,0.7394625,False
2195,-0.07,0.08327850699424744,0.73934375,False
2196,-0.05,0.06965673714876175,0.739225,False
2197,1.6,0.08454344421625137,0.7391062500000001,True
2198,-0.1,0.0894928053021431,0.7389875,False
2199,-0.05,0.07127533107995987,0.73886875,False
2200,-0.05,0.06576302647590637,0.73875,False
2201,-0.05,0.07052049040794373,0.7386312500000001,False
2202,-0.05,0.06616704165935516,0.7385125,False
2203,-0.1,0.08198383450508118,0.73839375,False
2204,-0.05,0.11968225240707397,0.738275,False
2205,-0.05,0.08939670026302338,0.7381562500000001,False
2206,-0.1,0.1346389800310135,0.7380375,False
2207,-0.05,0.08245106786489487,0.73791875,False
2208,-0.05,0.08403342962265015,0.7378,False
2209,-0.05,0.06755988299846649,0.7376812500000001,False
2210,-0.05,0.06330915540456772,0.7375625,False
2211,-0.05,0.10649532079696655,0.73744375,False
2212,-0.05,0.07067304849624634,0.737325,False
2213,-0.05,0.08329540491104126,0.7372062500000001,False
2214,-0.1,0.08613331615924835,0.7370875,False
2215,-0.1,0.10372288525104523,0.73696875,False
2216,-0.07,0.10527815669775009,0.73685,False
2217,-0.07,0.1077481210231781,0.7367312500000001,False
2218,-0.05,0.08854333311319351,0.7366125,False
2219,-0.05,0.0976358950138092,0.73649375,False
2220,-0.05,0.05425485596060753,0.736375,False
2221,-0.05,0.08930916339159012,0.7362562500000001,False
2222,0.7,0.09335669130086899,0.7361375,True
2223,-0.1,0.09408397227525711,0.73601875,False
2224,-0.07,0.07207266241312027,0.7359,False
2225,-0.05,0.06987874209880829,0.73578125,False
2226,-0.05,0.10071507096290588,0.7356625,False
2227,-0.07,0.07781045883893967,0.73554375,False
2228,-0.05,0.11397476494312286,0.735425,False
2229,-0.05,0.062030497938394547,0.73530625,False
2230,-0.07,0.07625468820333481,0.7351875,False
2231,-0.07,0.06782890856266022,0.73506875,False
2232,-0.05,0.11222971975803375,0.73495,False
2233,0.7,0.1400129199028015,0.73483125,True
2234,-0.05,0.06672093272209167,0.7347125,False
2235,0.7,0.12479087710380554,0.73459375,True
2236,0.5,0.09586679935455322,0.734475,True
2237,0.8999999999999999,0.09393620491027832,0.73435625,True
2238,-0.05,0.05742526054382324,0.7342375,False
2239,-0.05,0.0829007551074028,0.73411875,False
2240,-0.05,0.1062450259923935,0.734,False
2241,-0.05,0.11077148467302322,0.73388125,False
2242,-0.05,0.06083836406469345,0.7337625000000001,False
2243,-0.05,0.1003054603934288,0.73364375,False
2244,-0.05,0.08610957860946655,0.733525,False
2245,-0.07,0.08631215989589691,0.73340625,False
2246,-0.1,0.06067714840173721,0.7332875000000001,False
2247,-0.05,0.08509856462478638,0.73316875,False
2248,-0.05,0.06264720857143402,0.73305,False
2249,-0.05,0.09102585911750793,0.73293125,False
2250,-0.05,0.08695567399263382,0.7328125000000001,False
2251,-0.05,0.08444469422101974,0.73269375,False
2252,-0.05,0.08647798001766205,0.732575,False
2253,0.5,0.1186380460858345,0.73245625,True
2254,1.5,0.09540042281150818,0.7323375000000001,True
2255,-0.05,0.10048824548721313,0.73221875,False
2256,-0.05,0.0856013149023056,0.7321,False
2257,-0.05,0.08808555454015732,0.73198125,False
2258,-0.07,0.10780409723520279,0.7318625000000001,False
2259,-0.05,0.10394218564033508,0.73174375,False
2260,2.9226441355149517,0.09045031666755676,0.731625,True
2261,-0.1,0.06602484732866287,0.73150625,False
2262,1.5,0.1013203114271164,0.7313875000000001,True
2263,-0.05,0.06568855047225952,0.73126875,False
2264,-0.05,0.04652644321322441,0.73115,False
2265,-0.05,0.08774930238723755,0.73103125,False
2266,-0.05,0.0861191675066948,0.7309125000000001,False
2267,-0.07,0.07907264679670334,0.73079375,False
2268,-0.05,0.11085758358240128,0.730675,False
2269,-0.05,0.14601893723011017,0.73055625,False
2270,-0.05,0.06208860129117966,0.7304375000000001,False
2271,-0.05,0.12445377558469772,0.73031875,False
2272,-0.05,0.09156399220228195,0.7302,False
2273,-0.05,0.1078815758228302,0.73008125,False
2274,-0.07,0.07666134834289551,0.7299625000000001,False
2275,-0.07,0.1184786856174469,0.72984375,False
2276,-0.07,0.0721387267112732,0.729725,False
2277,1.2,0.09564601629972458,0.72960625,True
2278,-0.07,0.06860403716564178,0.7294875000000001,False
2279,1.2,0.10158111155033112,0.72936875,True
2280,1.1,0.09118334203958511,0.72925,True
2281,-0.1,0.07462833821773529,0.72913125,False
2282,-0.05,0.10183525085449219,0.7290125000000001,False
2283,-0.09000000000000001,0.06836021691560745,0.72889375,False
2284,-0.1,0.06807664036750793,0.7287750000000001,False
2285,-0.05,0.10249556601047516,0.72865625,False
2286,-0.05,0.06977970898151398,0.7285375000000001,False
2287,1.3,0.08951438218355179,0.72841875,True
2288,-0.05,0.10279985517263412,0.7283000000000001,False
2289,-0.05,0.08208972960710526,0.72818125,False
2290,-0.05,0.08760109543800354,0.7280625000000001,False
2291,-0.1,0.06687308102846146,0.72794375,False
2292,0.7,0.14321014285087585,0.727825,True
2293,-0.05,0.1685705929994583,0.72770625,False
2294,1.3,0.09936335682868958,0.7275875,True
2295,-0.05,0.0947546735405922,0.72746875,False
2296,-0.07,0.09315605461597443,0.72735,False
2297,-0.05,0.1493481695652008,0.72723125,False
2298,-0.1,0.06924459338188171,0.7271125,False
2299,1.2,0.10559999197721481,0.72699375,True
2300,-0.1,0.12167934328317642,0.726875,False
2301,-0.04,0.15520527958869934,0.72675625,False
2302,-0.1,0.11023276299238205,0.7266375,False
2303,0.7,0.08304952085018158,0.7265187500000001,True
2304,-0.05,0.08612457662820816,0.7264,False
2305,-0.05,0.12866449356079102,0.72628125,False
2306,-0.07,0.07483932375907898,0.7261625,False
2307,0.5,0.06631717085838318,0.7260437500000001,True
2308,-0.1,0.10903816670179367,0.725925,False
2309,-0.05,0.06509917974472046,0.72580625,False
2310,-0.1,0.061143822968006134,0.7256875,False
2311,-0.1,0.14264051616191864,0.7255687500000001,False
2312,-0.05,0.11315591633319855,0.72545,False
2313,-0.1,0.07457734644412994,0.72533125,False
2314,-0.05,0.05447317659854889,0.7252125,False
2315,-0.05,0.0735902264714241,0.7250937500000001,False
2316,-0.07,0.09767478704452515,0.724975,False
2317,-0.05,0.09403598308563232,0.72485625,False
2318,-0.07,0.07217521220445633,0.7247375,False
2319,-0.05,0.09896786510944366,0.7246187500000001,False
2320,-0.05,0.08986207842826843,0.7245,False
2321,-0.05,0.062977634370327,0.72438125,False
2322,1.1,0.08622968941926956,0.7242625,True
2323,-0.1,0.12016583979129791,0.7241437500000001,False
2324,-0.05,0.058880239725112915,0.724025,False
2325,-0.05,0.08657271414995193,0.72390625,False
2326,1.2,0.10879325121641159,0.7237875,True
2327,-0.1,0.1143592894077301,0.7236687500000001,False
2328,-0.07,0.07288560271263123,0.72355,False
2329,1.2,0.08938641101121902,0.72343125,True
2330,-0.05,0.08264234662055969,0.7233125,False
2331,-0.05,0.07367709279060364,0.7231937500000001,False
2332,-0.05,0.10281570255756378,0.723075,False
2333,-0.05,0.0784926488995552,0.72295625,False
2334,-0.05,0.09938844293355942,0.7228375,False
2335,-0.07,0.07361103594303131,0.7227187500000001,False
2336,-0.05,0.1144912987947464,0.7226,False
2337,-0.07,0.07119332253932953,0.72248125,False
2338,-0.05,0.10626381635665894,0.7223625,False
2339,-0.07,0.08197106420993805,0.7222437500000001,False
2340,-0.05,0.11828699707984924,0.722125,False
2341,0.8999999999999999,0.0764092281460762,0.72200625,True
2342,-0.05,0.10146250575780869,0.7218875,False
2343,-0.05,0.06728923320770264,0.7217687500000001,False
2344,-0.05,0.08413633704185486,0.72165,False
2345,-0.05,0.06715446710586548,0.72153125,False
2346,-0.05,0.10945199429988861,0.7214125,False
2347,1.2,0.058076851069927216,0.7212937500000001,True
2348,-0.05,0.06923341006040573,0.721175,False
2349,-0.05,0.1448548138141632,0.72105625,False
2350,-0.05,0.05225447192788124,0.7209375,False
2351,-0.05,0.07834886014461517,0.7208187500000001,False
2352,-0.05,0.06116323173046112,0.7207,False
2353,-0.05,0.07485650479793549,0.72058125,False
2354,-0.05,0.07197535037994385,0.7204625,False
2355,-0.07,0.1182262971997261,0.7203437500000001,False
2356,1.0,0.07964042574167252,0.720225,True
2357,-0.05,0.0716770812869072,0.72010625,False
2358,-0.05,0.0736379474401474,0.7199875,False
2359,0.7,0.08175688982009888,0.7198687500000001,True
2360,-0.05,0.08417771011590958,0.71975,False
2361,-0.05,0.0649816021323204,0.71963125,False
2362,-0.1,0.1114414632320404,0.7195125,False
2363,-0.07,0.060018401592969894,0.71939375,False
2364,-0.07,0.07118178904056549,0.7192750000000001,False
2365,-0.1,0.1418289989233017,0.7191562499999999,False
2366,1.2,0.06551103293895721,0.7190375,True
2367,1.2,0.10692105442285538,0.71891875,True
2368,1.1,0.09127415716648102,0.7188000000000001,True
2369,-0.05,0.08275678753852844,0.7186812499999999,False
2370,-0.05,0.0732782855629921,0.7185625,False
2371,1.0,0.0893455296754837,0.71844375,True
2372,-0.05,0.12095864117145538,0.7183250000000001,False
2373,-0.05,0.09299876540899277,0.7182062499999999,False
2374,-0.04,0.07593344897031784,0.7180875,False
2375,-0.07,0.15475325286388397,0.71796875,False
2376,-0.07,0.08208911865949631,0.7178500000000001,False
2377,-0.09000000000000001,0.07932552695274353,0.71773125,False
2378,-0.05,0.09036590158939362,0.7176125,False
2379,0.5,0.06043289974331856,0.71749375,True
2380,-0.05,0.09787088632583618,0.7173750000000001,False
2381,-0.07,0.09485136717557907,0.71725625,False
2382,-0.07,0.07078874856233597,0.7171375,False
2383,-0.05,0.1262321025133133,0.71701875,False
2384,1.0,0.06233920529484749,0.7169000000000001,True
2385,-0.05,0.08920881152153015,0.71678125,False
2386,1.4,0.08205559104681015,0.7166625,True
2387,1.2,0.10001240670681,0.71654375,True
2388,-0.05,0.1142604649066925,0.7164250000000001,False
2389,1.2,0.1350695639848709,0.71630625,True
2390,-0.05,0.07672807574272156,0.7161875,False
2391,-0.1,0.10701083391904831,0.71606875,False
2392,-0.05,0.08241863548755646,0.7159500000000001,False
2393,-0.07,0.06571319699287415,0.71583125,False
2394,-0.07,0.07007623463869095,0.7157125,False
2395,-0.05,0.1277848482131958,0.71559375,False
2396,-0.05,0.05355958640575409,0.7154750000000001,False
2397,1.6,0.08189969509840012,0.71535625,True
2398,-0.1,0.06203796714544296,0.7152375,False
2399,-0.05,0.06835104525089264,0.71511875,False
2400,1.0,0.09442536532878876,0.7150000000000001,True
2401,-0.05,0.1265026330947876,0.71488125,False
2402,-0.07,0.10896721482276917,0.7147625,False
2403,-0.1,0.11455497145652771,0.71464375,False
2404,2.0,0.08611400425434113,0.7145250000000001,True
2405,-0.07,0.11685559898614883,0.71440625,False
2406,-0.05,0.059543877840042114,0.7142875,False
2407,-0.1,0.14193308353424072,0.71416875,False
2408,-0.05,0.07752474397420883,0.7140500000000001,False
2409,-0.04,0.12540477514266968,0.71393125,False
2410,-0.07,0.10521425306797028,0.7138125,False
2411,-0.1,0.11164409667253494,0.71369375,False
2412,-0.05,0.07048912346363068,0.7135750000000001,False
2413,-0.1,0.09095925837755203,0.71345625,False
2414,-0.07,0.09712156653404236,0.7133375,False
2415,1.8,0.08511096239089966,0.71321875,True
2416,-0.07,0.09397382289171219,0.7131000000000001,False
2417,-0.1,0.08570754528045654,0.71298125,False
2418,0.5,0.05480824038386345,0.7128625,True
2419,-0.05,0.0657142698764801,0.71274375,False
2420,0.5,0.06250568479299545,0.7126250000000001,True
2421,-0.04,0.11969991773366928,0.71250625,False
2422,-0.05,0.07584858685731888,0.7123875,False
2423,0.5,0.10920560359954834,0.71226875,True
2424,-0.05,0.14295537769794464,0.7121500000000001,False
2425,-0.05,0.12686912715435028,0.7120312500000001,False
2426,1.6,0.10318411886692047,0.7119125,True
2427,-0.07,0.10655945539474487,0.71179375,False
2428,-0.1,0.13497862219810486,0.7116750000000001,False
2429,-0.05,0.11461412161588669,0.7115562500000001,False
2430,-0.05,0.0865674763917923,0.7114375,False
2431,-0.05,0.1073923408985138,0.71131875,False
2432,-0.1,0.0972188264131546,0.7112,False
2433,0.7,0.09259964525699615,0.7110812500000001,True
2434,-0.05,0.04900016635656357,0.7109624999999999,False
2435,0.7,0.09431077539920807,0.71084375,True
2436,-0.05,0.09911157190799713,0.710725,False
2437,-0.07,0.11272776871919632,0.7106062500000001,False
2438,1.5,0.07753646373748779,0.7104874999999999,True
2439,2.0,0.03926229476928711,0.71036875,True
2440,-0.05,0.07322187721729279,0.71025,False
2441,-0.05,0.07494126260280609,0.7101312500000001,False
2442,0.5,0.08833017945289612,0.7100124999999999,True
2443,0.7,0.14961308240890503,0.70989375,True
2444,-0.05,0.07878882437944412,0.709775,False
2445,-0.07,0.07166128605604172,0.7096562500000001,False
2446,-0.07,0.09509316831827164,0.7095374999999999,False
2447,-0.07,0.10765547305345535,0.70941875,False
2448,-0.05,0.10593043267726898,0.7093,False
2449,-0.07,0.06625992804765701,0.7091812500000001,False
2450,-0.05,0.11353662610054016,0.7090624999999999,False
2451,-0.05,0.08579444140195847,0.70894375,False
2452,-0.07,0.10281185805797577,0.708825,False
2453,-0.1,0.13631001114845276,0.7087062500000001,False
2454,-0.05,0.07822583615779877,0.7085874999999999,False
2455,-0.05,0.0931527242064476,0.70846875,False
2456,-0.05,0.10300029814243317,0.70835,False
2457,-0.05,0.08533516526222229,0.7082312500000001,False
2458,-0.07,0.07731624692678452,0.7081124999999999,False
2459,-0.05,0.07305479049682617,0.70799375,False
2460,1.4,0.13366998732089996,0.707875,True
2461,-0.05,0.08799953758716583,0.7077562500000001,False
2462,-0.07,0.0808384120464325,0.7076374999999999,False
2463,-0.07,0.07524982839822769,0.70751875,False
2464,-0.07,0.08061981946229935,0.7074,False
2465,-0.04,0.06433440744876862,0.7072812500000001,False
2466,1.1,0.11237792670726776,0.7071624999999999,True
2467,-0.07,0.0818236768245697,0.70704375,False
2468,-0.07,0.0821336880326271,0.706925,False
2469,-0.07,0.082060307264328,0.7068062500000001,False
2470,-0.07,0.09643784165382385,0.7066874999999999,False
2471,-0.05,0.08148165792226791,0.70656875,False
2472,-0.07,0.08980735391378403,0.70645,False
2473,-0.05,0.0811520516872406,0.7063312500000001,False
2474,-0.05,0.06153367459774017,0.7062124999999999,False
2475,-0.05,0.11419626325368881,0.70609375,False
2476,-0.05,0.0854199007153511,0.705975,False
2477,-0.05,0.08807773888111115,0.7058562500000001,False
2478,-0.07,0.09771275520324707,0.7057374999999999,False
2479,-0.1,0.08613140881061554,0.70561875,False
2480,-0.07,0.12830676138401031,0.7055,False
2481,0.5,0.10820206254720688,0.7053812500000001,True
2482,-0.05,0.07644978165626526,0.7052625,False
2483,-0.07,0.1131056547164917,0.70514375,False
2484,-0.07,0.11627243459224701,0.705025,False
2485,-0.05,0.05869186669588089,0.7049062500000001,False
2486,-0.05,0.09994596987962723,0.7047875,False
2487,1.4,0.07621606439352036,0.70466875,True
2488,-0.07,0.07787324488162994,0.70455,False
2489,-0.07,0.06934090703725815,0.7044312500000001,False
2490,-0.07,0.10432559996843338,0.7043125,False
2491,-0.07,0.08412641286849976,0.70419375,False
2492,-0.1,0.08706968277692795,0.704075,False
2493,-0.1,0.057395197451114655,0.7039562500000001,False
2494,1.4,0.11340674757957458,0.7038375,True
2495,0.5,0.0725165605545044,0.70371875,True
2496,-0.1,0.09080109745264053,0.7036,False
2497,-0.05,0.10019177943468094,0.7034812500000001,False
2498,1.4,0.08143496513366699,0.7033625,True
2499,-0.05,0.11713739484548569,0.70324375,False
2500,-0.05,0.11764803528785706,0.703125,False
2501,-0.05,0.1251615285873413,0.70300625,False
2502,-0.05,0.10757322609424591,0.7028875000000001,False
2503,0.7,0.158189058303833,0.7027687499999999,True
2504,-0.05,0.07551808655261993,0.70265,False
2505,-0.05,0.07779250293970108,0.70253125,False
2506,-0.07,0.07806545495986938,0.7024125000000001,False
2507,-0.07,0.07523620128631592,0.7022937499999999,False
2508,-0.05,0.10879029333591461,0.702175,False
2509,-0.07,0.06573908776044846,0.70205625,False
2510,1.1,0.06738119572401047,0.7019375000000001,True
2511,-0.07,0.1399763971567154,0.7018187499999999,False
2512,-0.05,0.1313719004392624,0.7017,False
2513,-0.05,0.08688274025917053,0.70158125,False
2514,-0.05,0.12060520052909851,0.7014625000000001,False
2515,-0.07,0.06629599630832672,0.7013437499999999,False
2516,-0.05,0.10289391875267029,0.701225,False
2517,-0.07,0.08297588676214218,0.70110625,False
2518,-0.05,0.13101151585578918,0.7009875000000001,False
2519,-0.05,0.0963534265756607,0.7008687499999999,False
2520,-0.1,0.09098967909812927,0.70075,False
2521,-0.07,0.08974920213222504,0.70063125,False
2522,-0.07,0.12765905261039734,0.7005125000000001,False
2523,-0.05,0.09734940528869629,0.7003937499999999,False
2524,-0.04,0.13357514142990112,0.700275,False
2525,1.0,0.11841581761837006,0.70015625,True
2526,-0.07,0.09285207092761993,0.7000375000000001,False
2527,-0.07,0.0815495103597641,0.6999187499999999,False
2528,-0.07,0.0709431916475296,0.6998,False
2529,-0.07,0.09245859086513519,0.69968125,False
2530,-0.060000000000000005,0.10463409125804901,0.6995625000000001,False
2531,-0.07,0.0920550674200058,0.6994437499999999,False
2532,-0.07,0.15189027786254883,0.699325,False
2533,-0.05,0.07013928890228271,0.69920625,False
2534,-0.05,0.09506921470165253,0.6990875000000001,False
2535,-0.05,0.1340964138507843,0.6989687499999999,False
2536,-0.05,0.07050257176160812,0.69885,False
2537,-0.05,0.10537339746952057,0.69873125,False
2538,-0.05,0.10720660537481308,0.6986125000000001,False
2539,-0.05,0.06810169667005539,0.69849375,False
2540,-0.05,0.10957971215248108,0.698375,False
2541,-0.05,0.08772225677967072,0.69825625,False
2542,-0.05,0.1566694974899292,0.6981375000000001,False
2543,-0.07,0.05464287847280502,0.69801875,False
2544,-0.07,0.11179792135953903,0.6979,False
2545,1.0,0.10285267233848572,0.69778125,True
2546,1.2,0.12720198929309845,0.6976625000000001,True
2547,-0.05,0.12054350972175598,0.69754375,False
2548,-0.05,0.07251652330160141,0.697425,False
2549,-0.07,0.12021350860595703,0.69730625,False
2550,-0.07,0.08135855197906494,0.6971875000000001,False
2551,-0.07,0.08930299431085587,0.69706875,False
2552,-0.1,0.09795470535755157,0.69695,False
2553,-0.07,0.08277969807386398,0.69683125,False
2554,-0.1,0.13104036450386047,0.6967125000000001,False
2555,-0.1,0.07400941103696823,0.69659375,False
2556,-0.05,0.07568413764238358,0.696475,False
2557,-0.07,0.11345237493515015,0.69635625,False
2558,-0.07,0.11573541164398193,0.6962375000000001,False
2559,-0.05,0.12609876692295074,0.69611875,False
2560,-0.05,0.09200688451528549,0.696,False
2561,-0.07,0.0784691646695137,0.69588125,False
2562,0.8999999999999999,0.08830765634775162,0.6957625000000001,True
2563,-0.07,0.11137507855892181,0.69564375,False
2564,-0.05,0.0977223813533783,0.695525,False
2565,-0.05,0.0933646410703659,0.69540625,False
2566,-0.05,0.09595202654600143,0.6952875000000001,False
2567,0.5,0.12031814455986023,0.69516875,True
2568,-0.05,0.09900890290737152,0.69505,False
2569,1.0,0.08347521722316742,0.69493125,True
2570,-0.07,0.10257086157798767,0.6948125,False
2571,-0.07,0.0951475203037262,0.69469375,False
2572,-0.05,0.12634587287902832,0.6945749999999999,False
2573,1.2,0.09632545709609985,0.69445625,True
2574,-0.07,0.07890691608190536,0.6943375,False
2575,-0.1,0.111840158700943,0.69421875,False
2576,-0.09000000000000001,0.10755056142807007,0.6940999999999999,False
2577,1.2,0.10691198706626892,0.69398125,True
2578,1.6,0.11434222012758255,0.6938625,True
2579,-0.05,0.1067044585943222,0.69374375,False
2580,-0.07,0.09224644303321838,0.6936249999999999,False
2581,-0.05,0.09379282593727112,0.69350625,False
2582,1.0,0.13999968767166138,0.6933875,True
2583,-0.07,0.07596971839666367,0.69326875,False
2584,0.7,0.0966833233833313,0.6931499999999999,True
2585,-0.07,0.1752951294183731,0.69303125,False
2586,-0.05,0.0942460298538208,0.6929125,False
2587,-0.1,0.1162821501493454,0.69279375,False
2588,-0.09000000000000001,0.0575980618596077,0.6926749999999999,False
2589,-0.07,0.06870603561401367,0.69255625,False
2590,-0.05,0.07947592437267303,0.6924375,False
2591,-0.05,0.09481915086507797,0.69231875,False
2592,-0.05,0.0878126472234726,0.6921999999999999,False
2593,-0.05,0.11287876218557358,0.69208125,False
2594,1.1,0.10431205481290817,0.6919625,True
2595,-0.05,0.12240319699048996,0.69184375,False
2596,-0.1,0.09713277220726013,0.6917249999999999,False
2597,-0.07,0.10421167314052582,0.69160625,False
2598,-0.07,0.07071736454963684,0.6914875,False
2599,-0.05,0.06257592141628265,0.69136875,False
2600,-0.07,0.10721545666456223,0.69125,False
2601,-0.07,0.09702964127063751,0.69113125,False
2602,-0.07,0.08770529180765152,0.6910125,False
2603,-0.07,0.09571157395839691,0.69089375,False
2604,-0.05,0.12307891994714737,0.690775,False
2605,-0.07,0.10089848935604095,0.69065625,False
2606,-0.05,0.07759017497301102,0.6905375,False
2607,-0.05,0.06682057678699493,0.69041875,False
2608,-0.05,0.0717880129814148,0.6903,False
2609,-0.05,0.07665257155895233,0.69018125,False
2610,0.8999999999999999,0.08046933263540268,0.6900625,True
2611,-0.05,0.10183286666870117,0.68994375,False
2612,1.1,0.08103876560926437,0.689825,True
2613,-0.07,0.0917879194021225,0.68970625,False
2614,-0.05,0.09959602355957031,0.6895875,False
2615,-0.07,0.08787944912910461,0.68946875,False
2616,0.5,0.09386487305164337,0.68935,True
2617,-0.05,0.1466790735721588,0.68923125,False
2618,-0.1,0.12043146044015884,0.6891125,False
2619,-0.05,0.08150161802768707,0.6889937500000001,False
2620,0.7,0.08058232069015503,0.688875,True
2621,-0.05,0.13055412471294403,0.68875625,False
2622,-0.05,0.06518170237541199,0.6886375,False
2623,-0.07,0.10569582879543304,0.6885187500000001,False
2624,-0.07,0.0989065170288086,0.6884,False
2625,0.8999999999999999,0.06249327212572098,0.68828125,True
2626,-0.05,0.09927938133478165,0.6881625,False
2627,1.0,0.07965628057718277,0.6880437500000001,True
2628,-0.05,0.07835788279771805,0.687925,False
2629,-0.07,0.122500941157341,0.68780625,False
2630,-0.05,0.12340833246707916,0.6876875,False
2631,1.2,0.08035391569137573,0.6875687500000001,True
2632,-0.07,0.1305394172668457,0.68745,False
2633,1.3,0.1253725290298462,0.68733125,True
2634,-0.07,0.21546314656734467,0.6872125,False
2635,-0.1,0.07528455555438995,0.6870937500000001,False
2636,-0.05,0.12144890427589417,0.686975,False
2637,-0.07,0.10244110226631165,0.68685625,False
2638,0.5,0.12446725368499756,0.6867375,True
2639,-0.07,0.13990899920463562,0.68661875,False
